Date,Open,High,Low,Close,Volume,Adj Close
2013-04-01,42.93,43.390007,42.93,43.210003,2350800,28.806669
2013-03-01,61.890007,63.789997,42.09,42.850006,1332100,28.566669
2013-02-01,59.019997,64.869995,57.300007,62.110012,1695900,27.60445
2013-01-02,52.800007,58.999992,52.629997,58.839996,1189700,26.15111
2012-12-03,53.439999,53.439999,49.399986,51.700005,1496600,22.977779
2012-11-01,50.010006,53.950005,49.340004,52.909988,2107200,23.515551
2012-10-01,53.009998,55.770008,48.640007,49.799992,1722900,22.133329
2012-09-04,48.430012,54.259987,48.120007,52.840012,2199700,23.484449
2012-08-01,45.330006,49.099995,44.840004,48.329998,2739600,21.48
2012-07-02,41.980003,45.859993,41.479988,45.200005,1609100,20.08889
2012-06-01,39.889999,42.250008,38.630001,42.019989,1500300,18.67555
2012-05-01,41.899994,42.209999,37.390007,40.650005,1553100,18.066669
2012-04-02,40.169994,43.229992,38.729992,41.929985,1633300,18.63555
2012-03-01,35.619999,40.709991,35.279999,40.23,2496200,17.879999
2012-02-01,34.02,35.590004,33.299999,35.269989,2369400,15.67555
2012-01-03,30.620001,35.239994,29.509987,33.689991,1522500,14.97333
2011-12-01,31.129988,32.199997,28.800001,29.879999,1218100,13.28
2011-11-01,31.119997,32.399998,28.660004,31.139999,1362000,13.800076
2011-10-03,28.030005,34.949993,26.520006,32.029987,1546700,14.194484
2011-09-01,29.110006,31.299997,26.410004,28.26,1537200,12.523768
2011-08-01,31.369995,31.729994,25.600004,29.040007,2355700,12.831626
2011-07-01,34.559998,35.169998,30.269993,30.989992,1890600,13.693247
2011-06-01,34.920002,35.089985,31.160004,34.510006,1451800,15.210294
2011-05-02,36.650005,36.679993,33.590004,35.039993,1258800,15.443886
2011-04-01,35.700008,37.500008,34.549988,36.389992,1178900,16.038898
2011-03-01,32.969994,35.950005,32.489998,35.570004,1219700,15.677488
2011-02-01,34.240005,37.500008,32.429993,32.870003,1629700,14.451381
2011-01-03,31.090004,34.930012,30.890003,33.900009,1540900,14.904226
2010-12-01,31.180006,32.209988,30.51,30.870001,1288800,13.572075
2010-11-01,32.150002,32.800003,30.319986,30.700012,1233000,13.460848
2010-10-01,31.529993,34.519997,30.960001,32.060001,1701800,14.057154
2010-09-01,27.460012,31.489988,27.259987,31.129988,1192700,13.649376
2010-08-02,29.530012,30.750008,25.930014,26.939991,1553100,11.780392
2010-07-01,26.809988,30.829994,25.549988,28.950006,1799500,12.659337
2010-06-01,28.930006,31.41,26.579992,26.869995,2750500,11.749784
2010-05-03,32.130001,32.460007,25.499992,29.110006,3798300,12.69198
2010-04-01,33.500004,34.629997,31.540005,32.119987,2500800,14.004334
2010-03-01,32.249992,35.110012,32.130001,33.289989,1884800,14.514455
2010-02-01,30.589987,32.469997,29.34,32.060001,1952600,13.943824
2010-01-04,31.380007,34.499992,29.350012,30.480007,1854800,13.256639
2009-12-01,27.969997,31.939987,27.760006,30.910004,1518700,13.443656
2009-11-02,27.740002,29.920006,25.980007,27.449999,1715000,11.91044
2009-10-01,28.030005,29.149988,24.549997,27.389994,1867200,11.884404
2009-09-01,24.199989,28.820004,22.979994,28.069986,1749000,12.17945
2009-08-03,25.040003,25.400002,22.070004,24.349995,1902900,10.53607
2009-07-01,18.799988,25.150005,17.460001,24.649988,3101200,10.665874
2009-06-01,18.110003,19.98,17.610008,18.749992,2609900,8.112988
2009-05-01,20.119995,20.119995,15.590003,17.779995,3541700,7.693277
2009-04-01,12.399997,20.940008,12.260003,20.099991,4310300,8.697124
2009-03-02,9.550013,14.659987,8.770005,12.669998,2501900,5.482218
2009-02-02,10.149997,13.790003,8.989987,10.149997,3075700,4.391832
2009-01-02,11.990002,13.979992,10.199992,10.429988,2072300,4.512981
2008-12-01,12.139987,14.429993,9.940004,11.499998,2619500,4.975967
2008-11-03,17.709997,19.480003,7.20,12.480007,3575400,5.400011
2008-10-01,23.029987,23.870001,10.660006,17.799997,4274700,7.701932
2008-09-02,26.050005,27.929993,21.910004,23.449995,2948400,10.146646
2008-08-01,23.919998,26.349998,22.819994,25.670002,2063000,11.107227
2008-07-01,18.09,24.680002,16.879995,24.030001,4072500,10.397611
2008-06-02,18.640011,21.160013,17.480001,18.240009,3425100,7.892322
2008-05-01,21.139988,23.600002,17.650013,18.749992,3697300,8.112988
2008-04-01,22.060013,24.109989,20.009991,21.319986,1892100,9.225007
2008-03-03,24.169994,24.700006,20.389994,21.739994,2116000,9.406741
2008-02-01,25.130003,26.650013,21.960001,24.090008,2054100,10.423575
2008-01-02,23.870001,25.150005,19.309996,25.049994,3307300,10.838954
2007-12-03,26.01,29.380005,22.960012,23.609993,1876800,10.215876
2007-11-01,35.419994,35.759991,24.799994,26.359989,2319000,11.40578
2007-10-01,30.809992,35.950005,30.420002,35.520008,1742500,15.369255
2007-09-04,32.789993,33.000008,28.869997,30.939999,1613800,13.387517
2007-08-01,36.299992,37.590008,29.020006,32.789993,2870000,14.187997
2007-07-02,43.00,44.200012,34.949993,36.130005,2024000,15.633196
2007-06-01,42.720005,45.090004,41.500015,43.009987,1306900,18.610115
2007-05-01,42.160004,44.62999,41.759998,42.619995,1341700,18.44137
2007-04-02,38.369991,43.829998,37.770008,42.139999,2411700,18.233679
2007-03-01,36.450001,38.409996,33.84,38.299995,1273800,16.572136
2007-02-01,36.789997,39.039997,36.360001,36.619987,1459500,15.845209
2007-01-03,35.059994,37.450012,34.690006,36.670002,1361300,15.86685
2006-12-01,37.050007,37.059998,32.960003,34.789997,1648700,15.053384
2006-11-01,35.700008,37.219994,34.699997,36.979988,2318800,16.000978
2006-10-02,32.870003,39.269989,32.209988,35.979996,1486200,15.568289
2006-09-01,29.419987,34.940002,29.189991,32.969994,1577600,14.265882
2006-08-01,28.990013,30.089993,28.309996,29.319998,997500,12.686555
2006-07-03,30.449993,31.749996,28.010002,28.990013,1555900,12.543773
2006-06-01,30.199995,31.029997,27.580006,30.449993,2325300,13.175495
