Date,Open,High,Low,Close,Volume,Adj Close
2013-04-01,32.099998,32.16,31.57,31.75,5306200,30.177677
2013-03-01,31.799999,32.490002,30.809999,32.00,2687500,30.415297
2013-02-01,30.40,32.43,29.959999,32.009998,3195700,30.424799
2013-01-02,29.76,31.459999,29.58,30.23,3233100,28.73295
2012-12-03,28.389999,29.68,27.68,29.25,3367400,27.668036
2012-11-01,26.879999,28.85,26.17,28.370001,4036300,26.83563
2012-10-01,27.82,29.26,26.43,26.870001,5628400,25.416758
2012-09-04,56.300068,57.300068,54.230057,56.260078,13039100,26.309811
2012-08-01,55.190067,58.120068,53.38007,56.380074,4874000,26.365927
2012-07-02,53.100063,55.700069,50.710056,54.94006,6487000,25.692509
2012-06-01,52.350071,54.310062,50.470066,52.850056,5444200,24.594395
2012-05-01,56.000069,56.670074,52.12006,53.160072,5588600,24.738667
2012-04-02,55.980072,57.75008,53.020058,56.130062,6535900,26.120785
2012-03-01,51.960072,56.660076,51.250072,56.180073,6867800,26.024389
2012-02-01,51.140053,52.500065,48.120056,51.820057,5948200,24.004692
2012-01-03,47.470062,51.350052,47.410057,50.950069,6546100,23.601686
2011-12-01,47.700058,48.110054,44.37006,46.710052,5307000,21.527737
2011-11-01,43.96006,48.520054,43.760059,47.960064,7508300,22.103844
2011-10-03,40.380054,47.15007,38.300049,45.550045,6947600,20.993113
2011-09-01,41.640041,46.180058,38.210045,40.750042,14068200,18.676844
2011-08-01,44.740044,44.780056,37.390049,41.580055,11135800,19.057262
2011-07-01,49.700058,50.590065,43.900051,44.290054,7717500,20.299328
2011-06-01,48.970066,49.610062,45.820053,49.430054,7747400,22.533659
2011-05-02,48.810059,51.800064,47.60006,49.350048,8057000,22.497189
2011-04-01,45.000053,53.38007,44.940048,48.740047,21792100,22.219107
2011-03-01,45.550045,46.260063,42.900051,44.770061,6950600,20.305538
2011-02-01,45.240047,47.330051,44.340046,45.340046,8359400,20.564054
2011-01-03,41.670059,45.370064,41.55006,44.830048,9868000,20.332745
2010-12-01,38.390049,42.650063,38.290051,41.440041,8105100,18.706942
2010-11-01,38.480053,40.200047,37.110043,37.890045,8683500,17.104397
2010-10-01,36.880047,39.040039,36.280048,38.280048,9724600,17.280453
2010-09-01,37.85006,40.050037,36.370052,36.730038,12742100,16.49028
2010-08-02,38.520042,39.050037,36.030037,37.280052,23544200,16.737213
2010-07-01,35.130035,38.390049,34.230034,38.280048,11655200,17.186172
2010-06-01,36.030037,39.190048,34.81004,35.230038,14767600,15.726943
2010-05-03,39.050037,40.070057,34.000042,36.190044,16417200,16.155497
2010-04-01,38.27005,40.610046,38.27005,38.790051,10340100,17.228411
2010-03-01,36.18005,38.400047,36.18005,38.250038,8108200,16.988567
2010-02-01,35.690048,36.890049,33.840031,36.060051,7126400,16.015896
2010-01-04,35.980049,38.880051,35.250034,35.430035,8974400,15.736077
2009-12-01,36.260056,36.630039,34.990044,35.680046,4719600,15.760451
2009-11-02,33.700039,37.33004,32.940033,35.870049,6365100,15.844378
2009-10-01,34.380043,36.110039,33.10004,33.55003,6782200,14.819589
2009-09-01,31.49004,35.330036,30.890039,34.480049,6954400,15.141377
2009-08-03,30.460045,32.60004,30.010035,31.690041,6394200,13.91619
2009-07-01,26.240023,31.460047,25.240023,30.220032,8135300,13.270658
2009-06-01,28.13003,29.100035,25.550041,25.980036,7137200,11.330881
2009-05-01,23.590031,27.630028,23.590031,27.610031,12243400,12.041783
2009-04-01,19.230017,25.020025,18.700022,23.760036,14737400,10.362655
2009-03-02,19.790026,20.97003,17.250031,19.560032,34583300,8.455009
2009-02-02,20.460032,25.31003,19.590025,20.050034,14255700,8.666818
2009-01-02,22.100027,24.820026,20.250013,21.020021,10122900,9.086104
2008-12-01,20.290026,23.690031,18.360029,21.600027,9675700,9.336817
2008-11-03,25.100031,26.540026,15.170024,20.900024,12351200,8.950116
2008-10-01,34.620037,34.970051,21.040016,25.280035,9843500,10.825788
2008-09-02,43.290054,44.180058,33.710041,35.020039,8344200,14.996796
2008-08-01,44.810051,45.650063,41.440041,42.880058,6933100,18.261753
2008-07-01,39.480049,46.260063,37.770054,44.560062,8939200,18.977232
2008-06-02,44.990059,45.320053,39.710045,40.040039,6767600,17.052246
2008-05-01,45.78006,47.950047,43.550045,45.190056,6540200,19.173861
2008-04-01,44.190056,47.950047,43.950062,46.790058,6341100,19.852732
2008-03-03,40.00005,45.220051,39.18005,44.050064,8925400,18.690168
2008-02-01,39.210045,41.980053,38.790051,40.060055,8785400,16.940306
2008-01-02,39.55006,40.060055,31.010035,39.250061,11787800,16.59778
2007-12-03,39.710045,43.100052,38.990047,39.65004,6757500,16.766922
2007-11-01,41.140041,42.080055,37.460052,40.130043,7580400,16.90642
2007-10-01,44.390057,46.950047,40.510048,41.170055,5180500,17.344568
2007-09-04,44.500057,45.830048,41.680054,44.340046,6157100,18.680056
2007-08-01,47.180061,49.350048,39.780052,44.160061,9216500,18.54199
2007-07-02,52.920059,54.170071,46.980061,47.290058,11412700,19.856218
2007-06-01,33.410202,34.480206,32.360195,33.790207,9213500,48.127106
2007-05-01,32.600197,33.590206,31.950195,33.360203,4928100,47.514652
2007-04-02,31.570192,33.070202,31.490192,32.630199,3816800,46.331387
2007-03-01,30.350183,32.140198,29.150177,31.550192,3677700,44.797894
