Date,Open,High,Low,Close,Volume,Adj Close
2004-10-01,35.489998,39.499996,34.720005,39.09,739800,18.063971
2004-09-01,36.449997,37.23,35.010002,35.489998,501900,16.400368
2004-08-02,34.099995,36.769997,34.000004,36.340004,480400,16.793165
2004-07-01,36.709995,36.769997,33.319992,34.159996,571000,15.672966
2004-06-01,38.400002,38.449993,36.00,36.580002,620500,16.783291
2004-05-03,34.41,38.590004,33.259995,38.269997,621200,17.558678
2004-04-01,38.449993,38.449993,33.510002,34.420006,923400,15.679715
2004-03-01,40.870003,40.870003,35.890007,38.029995,726400,17.324213
2004-02-02,39.57,42.550007,39.100006,40.339996,937800,18.376511
2004-01-02,37.450005,39.510002,35.449993,39.469994,773400,17.873316
2003-12-01,37.849995,38.530006,35.25,37.199997,445600,16.845387
2003-11-03,34.420006,38.089996,34.110001,37.380001,661900,16.926897
2003-10-01,30.910006,34.729996,30.880005,34.639996,661200,15.58933
2003-09-02,32.140007,34.159996,30.769997,30.900002,846800,13.906188
2003-08-01,28.129995,32.140007,27.150002,32.140007,736100,14.464237
2003-07-01,27.93,29.500004,27.00,28.139999,816200,12.567874
2003-06-02,26.899996,29.179993,25.189995,27.93,1102300,12.474085
2003-05-01,24.900002,26.599995,24.679993,26.449993,858000,11.813085
2003-04-01,23.400002,25.450005,23.269997,25.02,691200,11.078465
2003-03-03,25.349998,25.600004,23.230003,23.230003,895200,10.285882
2003-02-03,25.949999,26.299995,24.869999,25.120005,601500,11.122745
2003-01-02,27.349995,28.300007,24.649996,25.949999,544800,11.399243
2002-12-02,26.899996,27.599998,25.729996,27.150002,488600,11.926376
2002-11-01,26.080004,27.75,24.550007,26.280001,684900,11.544206
2002-10-01,24.850004,26.950005,21.599998,26.179993,907100,11.411334
2002-09-03,33.449997,33.499996,23.659994,24.400005,1430500,10.635473
2002-08-01,33.550007,34.450005,31.000004,33.48,603900,14.593261
2002-07-01,32.050007,33.649994,27.300001,33.649994,612200,14.580956
2002-06-03,35.050007,35.170006,31.000004,32.050007,649900,13.88766
2002-05-01,32.170006,35.080002,31.74,34.889999,742800,15.118265
2002-04-01,29.179993,32.230003,28.549995,32.089996,1042200,13.817371
2002-03-01,29.899996,31.300007,28.930006,29.050007,1059500,12.508408
2002-02-01,29.059994,30.139996,28.219994,29.809994,691600,12.835645
2002-01-02,26.449993,29.440006,25.909996,29.01,1142400,12.417656
2001-12-03,49.670006,50.37999,24.499996,26.459999,1329800,11.326135
2001-11-01,52.089993,53.760002,48.849991,49.670006,2006100,10.630559
2001-10-01,59.300011,61.439999,51.770012,52.089993,1345800,11.075377
2001-09-04,59.000008,60.00,52.659988,59.259991,2090900,12.599861
2001-08-01,60.029999,63.090004,54.26001,59.000008,1629300,12.544584
2001-07-02,57.00,61.749992,56.979988,59.990009,1123000,12.690354
2001-06-01,56.109985,58.550011,50.82,54.999992,1568000,11.634761
2001-05-01,57.860012,58.50,55.299992,55.899986,977400,11.825147
2001-04-02,53.562508,57.96999,51.75,57.860012,1148800,12.174209
2001-03-01,54.375,56.562508,50.4375,53.4375,1549300,11.243677
2001-02-01,52.50,57.23436,52.062508,54.687508,1491200,11.506689
2001-01-02,53.874992,54.00,47.375008,52.187492,2414400,10.930686
2000-12-01,44.85936,54.875008,43.562492,54.312508,2008500,11.375772
2000-11-01,37.374992,45.312508,37.187492,44.750008,2084600,9.372903
2000-10-02,38.8125,39.00,31.25001,37.50,3012700,7.802022
2000-09-01,35.499992,39.500008,35.0625,38.625,1042900,8.036082
2000-08-01,28.875,35.937508,28.875,35.124992,1386600,7.307891
2000-07-03,25.93749,29.12499,25.93749,29.12499,1447100,6.012183
2000-06-01,27.50001,30.9375,25.25001,25.74999,1888800,5.315492
2000-05-01,27.5625,28.3125,25.62501,27.24999,1439500,5.625133
2000-04-03,28.37499,28.875,24.50001,27.5625,929800,5.632744
2000-03-01,24.375,28.875,21.75,28.37499,1386600,5.798787
2000-02-01,29.18751,29.75001,23.68749,23.8125,1209700,4.866385
2000-01-03,30.81249,30.81249,25.62501,29.12499,1550900,5.896313
