Date,Open,High,Low,Close,Volume,Adj Close
2013-04-01,42.119999,42.25,41.599998,41.630001,3555400,40.284401
2013-03-01,39.279999,42.27,38.93,42.23,2607900,40.865005
2013-02-01,40.34,41.73,38.349998,39.450001,2499600,38.174862
2013-01-02,38.32,40.380001,38.139999,39.98,2289400,38.557201
2012-12-03,36.23,37.860001,35.110001,37.27,2102300,35.943645
2012-11-01,36.639999,37.470001,33.93,36.290001,3091700,34.99852
2012-10-01,39.32,40.299999,36.09,36.48,3648200,35.052742
2012-09-04,37.580002,41.84,37.23,39.099998,3001700,37.570232
2012-08-01,36.709999,38.259998,35.669998,37.68,2248200,36.205791
2012-07-02,39.18,39.869999,34.689999,36.419998,3911300,34.873932
2012-06-01,37.790001,40.00,35.68,39.200001,3069600,37.535919
2012-05-01,39.209999,40.450001,36.619999,38.709999,3577200,37.066719
2012-04-02,37.869999,39.889999,36.439999,39.09,3486100,37.30595
2012-03-01,35.470001,38.830002,35.400002,37.849998,3543200,36.12254
2012-02-01,34.689999,36.389999,34.029999,35.279999,4193300,33.669834
2012-01-03,29.879999,35.50,29.73,34.450001,4370000,32.781918
2011-12-01,30.60,31.76,27.93,29.17,3456200,27.757578
2011-11-01,30.609999,32.289997,27.530001,30.620001,3940400,29.137369
2011-10-03,26.990005,33.569996,25.559999,31.499998,5333700,28.15045
2011-09-01,29.329998,29.719999,25.490004,27.239996,5501800,24.343435
2011-08-01,32.890003,32.930004,25.999996,29.280003,8141600,26.166517
2011-07-01,35.610001,37.900002,31.679995,32.50,6619500,28.943338
2011-06-01,37.680004,37.680004,32.919998,35.490005,4287800,31.606131
2011-05-02,35.50,38.519997,34.660007,37.809994,4152800,33.672234
2011-04-01,35.799995,36.580002,33.549999,35.299999,4643400,31.349279
2011-03-01,39.32,39.369995,34.949997,35.579998,4659200,31.59794
2011-02-01,39.560001,42.779995,37.82,39.209999,3954500,34.821674
2011-01-03,41.900005,42.16,38.539997,39.489994,3026300,34.991268
2010-12-01,39.990002,42.679996,39.609993,41.539997,2420700,36.807732
2010-11-01,37.359993,39.999996,37.099998,39.209999,3317400,34.743168
2010-10-01,36.149998,38.239998,34.800007,37.050003,5454700,32.753811
2010-09-01,32.509995,36.720001,32.389996,35.830002,3911500,31.675278
2010-08-02,34.539997,35.719997,31.250004,31.980003,3732300,28.271711
2010-07-01,29.910004,34.200001,28.939995,33.909992,5121900,29.942417
2010-06-01,32.990002,36.389996,29.879997,29.939999,5538500,26.436924
2010-05-03,37.019997,37.720001,30.880001,33.449997,5440000,29.536243
2010-04-01,31.67,38.149994,31.630001,36.760002,6430000,32.421112
2010-03-01,27.230003,31.980003,26.520002,31.519999,5105200,27.799601
2010-02-01,26.389999,27.499994,25.630003,27.110004,4501700,23.910131
2010-01-04,27.609999,29.879997,26.139996,26.23,3787500,23.099876
2009-12-01,25.919996,28.249994,25.389996,27.250002,3129800,23.998158
2009-11-02,25.12993,27.799925,24.469934,25.719997,3600100,22.650736
2009-10-01,27.399921,28.499924,24.639929,25.059929,6242800,22.003426
2009-09-01,23.839931,27.789923,22.059942,27.58992,6357900,24.224838
2009-08-03,21.730007,25.490007,21.540007,23.899929,5128000,20.984909
2009-07-01,21.350006,22.18,18.940001,21.540007,6889300,18.837469
2009-06-01,23.689922,25.229916,20.570002,22.070005,4756800,19.300972
2009-05-01,23.399925,24.689922,20.889935,23.359924,6924900,20.34766
2009-04-01,16.169945,24.499924,16.05995,23.559919,9568200,20.521866
2009-03-02,13.899952,18.129936,12.219959,16.359943,7051500,14.250327
2009-02-02,15.929948,16.579947,13.659954,14.159954,7641700,12.27037
2009-01-02,19.519934,22.119925,15.849945,16.309944,5268300,14.133454
2008-12-01,16.339949,19.62994,14.709954,19.449938,4413300,16.854429
2008-11-03,20.829939,21.44993,11.879964,16.789951,5159300,14.549405
2008-10-01,26.089918,26.109911,15.799946,20.869928,8256000,17.978052
2008-09-02,28.679913,30.239899,23.619928,26.089918,6129400,22.474726
2008-08-01,26.209909,29.959902,25.699911,28.209913,3676600,24.228939
2008-07-01,25.889921,29.819902,22.119925,25.909916,7070500,22.253517
2008-06-02,31.739902,32.799889,25.909916,26.239914,5263300,22.536945
2008-05-01,34.199894,37.289879,32.60989,32.909897,2797400,28.174118
2008-04-01,34.619892,37.889877,31.7099,34.299892,3315600,29.364092
2008-03-03,34.12989,36.299885,31.499895,34.359886,3217600,29.351242
2008-02-01,36.159889,37.589886,33.94989,34.099884,3335600,29.129141
2008-01-02,34.099884,36.719883,31.169897,35.959881,4112600,30.718004
2007-12-03,37.809875,37.809875,31.339899,34.179886,3660200,29.197481
2007-11-01,40.83987,40.869865,33.049896,37.499882,3607900,31.968636
2007-10-01,43.499859,45.099854,38.919872,41.109867,3866200,35.046146
2007-09-04,44.269852,44.999855,41.58987,43.469856,2367500,37.058037
2007-08-01,42.029865,44.739861,39.699871,44.419861,3138600,37.803974
2007-07-02,43.399864,48.849842,39.88987,41.54987,4685000,35.361439
2007-06-01,46.109852,49.479843,42.989861,43.239861,3020300,36.799721
2007-05-01,45.18985,46.279854,43.899857,46.049854,2899900,39.12764
2007-04-02,48.809841,51.999836,45.209858,45.209858,3536500,38.41391
2007-03-01,47.399853,50.399834,46.429852,48.959835,2411100,41.600193
2007-02-01,48.149845,51.499832,46.359844,47.909847,2972900,40.656105
2007-01-03,47.699844,48.309841,44.78986,48.139847,2728700,40.85128
2006-12-01,45.229855,48.309841,44.809856,47.719849,1755500,40.494873
2006-11-01,41.89986,46.869843,41.459869,45.149849,2447000,38.262051
2006-10-02,38.84988,42.249866,37.879879,41.769871,2818600,35.397701
2006-09-01,37.569878,39.739876,36.269882,38.639874,2118900,32.745197
2006-08-01,35.189888,37.90987,34.299892,37.659878,1898600,31.914705
2006-07-03,38.119877,38.359875,34.58989,35.179893,3491500,29.762369
2006-06-01,72.370094,74.950104,34.709892,38.119877,2427900,32.249611
2006-05-01,73.000107,76.760124,71.110107,72.330109,2394000,30.542276
2006-04-03,68.650093,74.590103,68.570091,73.070114,2642400,30.854752
2006-03-01,68.650093,70.690102,67.400101,68.600105,1932600,28.967237
2006-02-01,66.440086,69.960098,64.630096,68.400108,2531800,28.838573
2006-01-03,67.120102,70.000107,66.280098,66.640106,2594200,28.096529
2005-12-01,66.300102,68.320107,65.990105,66.970093,2820500,28.235657
2005-11-01,59.650078,66.100098,58.800079,64.6101,2411500,27.198545
2005-10-03,63.360085,65.110092,58.01009,59.620083,3146800,25.097929
2005-09-01,63.44009,64.340096,59.440086,63.000084,3850700,26.520788
2005-08-01,66.550102,69.62011,62.170078,63.210098,2796800,26.563635
2005-07-01,68.220108,70.780098,67.000084,68.470093,2340400,28.774113
2005-06-01,67.230095,70.010101,67.020103,68.220108,2154700,28.669058
2005-05-02,62.800087,67.960098,60.400082,67.540092,2973800,28.340305
2005-04-01,67.110107,69.220093,61.980083,62.750099,3436300,26.330391
2005-03-01,64.600098,68.000092,64.140099,66.8601,2574700,28.054976
2005-02-01,63.550083,67.000084,61.740093,64.10009,2857400,26.86166
2005-01-03,62.740101,64.530098,60.710091,63.180084,2424900,26.476126
2004-12-01,57.000088,63.990089,57.000088,62.980087,2421300,26.392313
2004-11-01,54.10009,58.180096,53.910091,56.850079,2111000,23.790691
2004-10-01,52.000076,54.820072,52.000076,54.490086,2601000,22.803078
2004-09-01,47.54007,52.270077,47.250072,51.960087,2052700,21.744322
2004-08-02,48.200069,48.690063,44.950066,47.450069,2247600,19.821798
2004-07-01,50.000065,50.48008,48.120068,48.80006,2917800,20.385744
2004-06-01,49.330067,51.500084,48.830074,49.88007,3722100,20.836908
2004-05-03,47.30006,49.730083,46.000061,49.330067,2093600,20.571949
2004-04-01,42.500069,48.310066,42.500069,47.160072,2439200,19.667004
2004-03-01,44.980061,46.400074,40.640064,42.550056,2280500,17.744505
2004-02-02,44.280067,46.180061,43.85006,44.63007,2204100,18.578768
2004-01-02,46.080059,46.800072,44.250053,44.390064,1972400,18.478855
2003-12-01,45.860069,46.64006,45.230064,46.200058,1435400,19.232327
2003-11-03,43.180061,47.200062,42.590069,45.830074,1819100,19.046997
2003-10-01,43.28006,45.500065,42.480049,43.200062,2015400,17.953962
2003-09-02,40.730068,45.44006,39.46006,43.030056,2596900,17.883308
2003-08-01,41.040062,41.590061,39.55006,40.830067,1861300,16.939793
2003-07-01,38.00005,41.490067,37.660065,41.100067,1944600,17.051813
2003-06-02,39.000057,40.440048,37.760063,38.420063,2210200,15.939918
2003-05-01,35.900063,39.35006,34.900055,39.100056,2322400,16.190327
2003-04-01,31.810057,36.200058,31.230038,35.910061,2640900,14.869431
2003-03-03,30.470041,34.890057,28.550032,31.810057,2723900,13.171725
2003-02-03,31.350054,31.720055,28.600042,30.220034,2815400,12.486467
2003-01-02,33.100037,34.870041,30.450047,31.200045,2228200,12.891394
2002-12-02,35.990063,36.450062,32.050045,32.870049,2050300,13.581414
2002-11-01,30.940041,36.620045,30.130035,35.75005,2485400,14.740409
2002-10-01,29.380033,33.300056,26.250044,30.930042,4431100,12.753031
2002-09-03,32.730038,33.630047,27.49004,28.990038,5388800,11.95313
2002-08-01,33.500053,34.700058,30.440048,32.730038,3560400,13.462169
2002-07-01,38.150059,38.950047,31.260054,33.500053,4040600,13.778884
2002-06-03,40.550064,40.820068,37.250053,38.05006,1974700,15.650343
2002-05-01,44.240055,44.250053,38.500065,40.440048,2467200,16.603731
2002-04-01,45.300068,46.450062,43.000061,43.94006,1776200,18.040754
2002-03-01,39.700069,45.490067,39.700069,44.950066,2463600,18.428537
2002-02-01,40.520054,41.100067,34.60006,39.470058,3684300,16.181856
2002-01-02,40.620052,42.210072,38.150059,40.780056,1835200,16.718925
2001-12-03,37.500057,41.490067,37.380062,40.650066,2024800,16.665632
2001-11-01,31.350054,38.070057,31.260054,37.620052,2010800,15.398075
2001-10-01,33.000038,34.680042,30.160048,31.330038,3340400,12.823542
2001-09-04,43.500053,44.340054,27.300039,33.400055,5385800,13.67081
2001-08-01,48.100071,49.160065,42.550056,43.85006,1545900,17.910532
2001-07-02,47.340073,49.720062,45.300068,47.750065,1913400,19.503489
2001-06-01,47.370064,47.890076,44.69006,47.340073,1707600,19.336027
2001-05-01,45.880062,50.50008,43.750061,47.360069,2879300,19.316929
2001-04-02,41.18005,46.600071,38.130062,45.880062,2626600,18.713274
2001-03-01,42.200054,44.000065,37.250053,41.18005,2697900,16.796261
2001-02-01,46.160065,46.400074,39.250061,42.680073,1864900,17.382994
2001-01-02,41.375069,47.812561,40.500053,46.160065,2488700,18.800346
2000-12-01,41.687553,43.500053,38.00005,42.250061,1560100,17.207857
2000-11-01,40.312569,42.000057,38.187561,41.437569,937300,16.851856
2000-10-02,36.437557,40.750065,34.125038,40.500053,1462400,16.470587
2000-09-01,39.750057,42.125069,36.125053,36.437557,1347300,14.818448
2000-08-01,40.000065,41.625053,38.187561,39.515686,718200,16.044634
2000-07-03,36.187546,42.375057,35.687557,39.750057,1182700,16.139795
2000-06-01,36.125053,38.00005,34.625053,36.062553,938400,14.642552
2000-05-01,32.000057,37.500057,31.812544,36.250046,1061600,14.693444
2000-04-03,31.562538,33.93755,29.50005,32.000057,946800,12.970771
2000-03-01,27.43754,32.375053,26.125031,31.500042,1308000,12.768097
2000-02-01,31.000048,33.93755,26.812534,27.562532,1419700,11.151893
2000-01-03,31.562538,34.75005,30.062538,31.062546,1329800,12.568008
