Date,Open,High,Low,Close,Volume,Adj Close
2005-02-01,12.81,13.13,12.80,13.04,78500,6.753083
2005-01-03,13.09,13.15,12.62,12.82,96700,6.613811
2004-12-01,13.00,13.25,12.75,13.12,93400,6.76858
2004-11-01,13.06,13.99,12.96,13.02,79200,6.71699
2004-10-01,12.73,13.11,12.71,13.05,61200,6.369205
2004-09-01,12.42,12.92,12.42,12.68,71200,6.188622
2004-08-02,12.42,12.55,12.07,12.45,64400,6.076368
2004-07-01,12.72,12.72,12.21,12.42,63100,6.036718
2004-06-01,12.30,12.74,12.27,12.72,61400,6.182533
2004-05-03,12.55,12.67,11.96,12.33,70200,5.992974
2004-04-01,12.66,12.97,12.55,12.56,64400,6.08015
2004-03-01,13.05,13.24,12.40,12.68,81600,6.13824
2004-02-02,12.75,13.19,12.75,13.02,80400,6.30283
2004-01-02,12.44,13.71,12.34,12.82,114500,6.182487
2003-12-01,12.10,12.52,12.00,12.41,102400,5.984763
2003-11-03,12.37,12.75,11.65,12.06,88600,5.815975
2003-10-01,11.90,12.50,11.80,12.40,80200,5.683298
2003-09-02,12.12,12.35,11.76,11.83,60200,5.42205
2003-08-01,11.97,12.12,11.60,12.06,55200,5.527466
2003-07-01,11.81,12.14,11.60,11.99,75900,5.472253
2003-06-02,11.65,12.16,11.52,11.81,84700,5.390101
2003-05-01,10.80,11.56,10.71,11.55,76900,5.271437
2003-04-01,10.20,10.95,10.15,10.86,68200,4.934392
2003-03-03,10.15,10.66,9.71,10.14,150300,4.607251
2003-02-03,10.64,10.65,9.85,10.05,75100,4.566358
2003-01-02,10.61,11.14,10.43,10.59,101300,4.78768
2002-12-02,11.25,11.33,10.30,10.57,130900,4.778638
2002-11-01,11.37,11.83,10.97,11.15,74300,5.040853
2002-10-01,10.32,11.54,9.86,11.37,112400,4.908487
2002-09-03,11.72,11.80,10.00,10.28,99600,4.437928
2002-08-01,11.41,12.22,10.61,11.89,92700,5.132974
2002-07-01,12.21,12.31,10.01,11.42,192400,4.895776
2002-06-03,13.35,13.35,11.25,12.26,127500,5.255886
2002-05-01,13.52,13.70,13.12,13.25,81900,5.6803
2002-04-01,14.20,14.20,13.27,13.54,77600,5.770704
2002-03-01,13.84,14.55,13.66,14.12,81200,6.017898
2002-02-01,13.99,14.10,13.12,13.70,80400,5.838895
2002-01-02,14.25,14.55,13.65,14.00,184200,5.932114
2001-12-03,14.28,14.68,13.85,14.22,110900,6.025333
2001-11-01,14.83,16.139999,14.20,14.32,167200,6.067705
2001-10-01,14.80,15.89,14.33,14.83,84900,5.729003
2001-09-04,16.07,16.379999,12.70,14.90,150900,5.756045
2001-08-01,17.33,17.700001,15.80,16.059999,79500,6.204166
2001-07-02,17.870001,18.190001,16.90,17.379999,66700,6.682031
2001-06-01,19.280001,19.50,17.40,17.870001,56900,6.87042
2001-05-01,19.299999,20.049999,18.959999,19.26,62100,7.404828
2001-04-02,17.59,19.389999,16.60,19.23,78600,7.36236
2001-03-01,19.18,19.799999,16.01,17.52,79300,6.707673
2001-02-01,21.860001,21.91,18.950001,19.25,66900,7.370017
2001-01-02,21.00,22.00,20.25,21.870001,83500,8.341055
2000-12-01,21.3125,22.75,20.25,21.00,56300,8.009243
2000-11-01,24.875,25.375,20.9375,21.3125,85100,8.128428
2000-10-02,38.500004,39.00,24.5625,25.00,44000,8.905027
2000-09-01,39.625004,40.562504,37.125,38.625,54200,9.172178
2000-08-01,37.249996,39.874996,37.187504,39.625004,40600,9.409646
2000-07-03,36.874996,39.312496,36.312496,37.375004,48600,8.84808
2000-06-01,34.375004,37.000004,34.375004,36.874996,47100,8.729709
2000-05-01,34.750004,35.8125,33.312496,34.249996,43600,8.108272
2000-04-03,37.249996,37.437496,33.1875,34.750004,63100,8.198883
2000-03-01,32.937496,37.375004,32.8125,37.375004,67100,8.818223
2000-02-01,32.937496,34.375004,32.374996,33.124996,56900,7.81548
2000-01-03,33.499996,34.125,32.374996,33.00,97900,7.75773
