Date,Open,High,Low,Close,Volume,Adj Close
2013-04-01,36.249996,36.279999,35.889996,36.019997,1882400,28.798746
2013-03-01,34.369999,36.669998,34.230003,36.310005,1202400,29.030615
2013-02-01,34.320004,35.160004,33.359997,34.500004,1483900,27.378199
2013-01-02,31.449997,34.650002,31.449997,34.209995,1365600,27.148056
2012-12-03,31.779997,31.980003,30.50,31.050003,1726900,24.640379
2012-11-01,34.469997,35.480003,31.389999,31.600004,1867000,24.860107
2012-10-01,34.139999,37.699997,33.179996,34.600002,1730700,27.220242
2012-09-04,32.730003,34.18,32.060005,34.109997,1383900,23.936968
2012-08-01,32.299995,33.810001,31.530001,32.799999,1169700,22.833796
2012-07-02,32.900005,33.050003,30.910004,32.210003,1335300,22.423069
2012-06-01,27.999996,33.499996,27.099998,32.960003,2881800,22.945185
2012-05-01,30.360001,31.819998,28.010006,28.350002,2146800,19.575417
2012-04-02,28.739998,30.749996,28.490002,30.369999,1951600,20.970205
2012-03-01,31.079996,31.440001,28.350002,28.799995,1973300,19.886133
2012-02-01,31.060001,32.199997,28.990005,31.050003,1720700,21.256186
2012-01-03,31.200001,32.239998,30.670004,30.820002,1128700,21.098732
2011-12-01,30.41,31.159998,29.030006,30.799995,1851700,21.085035
2011-11-01,29.999998,30.630003,28.340004,30.369999,2357700,20.622789
2011-10-03,31.349997,33.700005,28.829998,30.929998,2684400,21.003057
2011-09-01,32.469997,34.770008,30.379995,31.620001,1821500,21.471605
2011-08-01,31.879993,32.900005,27.680006,32.540005,3019600,21.932854
2011-07-01,34.049999,35.789997,31.02,31.629999,2366800,21.319487
2011-06-01,33.830006,34.169994,31.829994,34.09,1887300,22.977594
2011-05-02,31.879993,34.310005,31.399998,34.009998,2105500,22.75178
2011-04-01,31.230005,35.499996,31.180006,31.85,5034400,21.306799
2011-03-01,26.089994,31.530001,24.980003,31.230005,3457400,20.892038
2011-02-01,24.530001,27.159996,24.449997,25.999994,2116900,17.282532
2011-01-03,25.159994,25.749998,24.280005,24.390001,1633500,16.212349
2010-12-01,22.499996,25.42,22.489998,25.009996,1757800,16.624468
2010-11-01,21.83,23.250006,21.390003,22.209997,1684800,14.652784
2010-10-01,22.470001,22.999998,19.929996,21.789997,4089600,14.375694
2010-09-01,20.500006,22.539999,20.15,22.34,5307200,14.738551
2010-08-02,23.929998,24.409996,20.090004,20.280003,1764800,13.339389
2010-07-01,22.420004,25.809996,21.960001,23.670006,1363300,15.5692
2010-06-01,24.290001,25.09,22.439999,22.459995,1692000,14.773302
2010-05-03,25.289999,26.250002,22.619999,24.520002,1750400,16.085474
2010-04-01,27.619999,28.490002,24.969995,25.149998,1538600,16.498758
2010-03-01,26.089994,27.759998,25.360003,27.399994,1236300,17.974789
2010-02-01,22.969995,26.480003,21.32,25.880003,1998500,16.937012
2010-01-04,22.890001,24.930006,22.679996,22.859999,1284200,14.960588
2009-12-01,24.229994,24.390001,22.740004,22.76,1076000,14.895144
2009-11-02,24.560003,26.049995,23.910004,24.000006,1336300,15.706658
2009-10-01,26.409998,27.57,24.150003,24.430002,1769700,15.988068
2009-09-01,29.240002,29.450006,26.290003,26.660006,1314200,17.447479
2009-08-03,29.209997,30.670004,27.500004,29.290001,1092600,19.168663
2009-07-01,28.839996,32.040001,27.260006,29.209997,1506400,19.116306
2009-06-01,27.719997,29.399996,27.050001,28.749994,1189400,18.81526
2009-05-01,28.350002,31.270006,26.049995,27.249996,1970700,17.833595
2009-04-01,21.780001,29.769999,21.519995,28.490002,2039700,18.645109
2009-03-02,18.180002,23.260004,16.910006,22.169996,2084300,14.50902
2009-02-02,20.249998,21.749996,17.879995,18.579996,2963700,12.159566
2009-01-02,24.620001,25.659998,20.299999,20.460003,4412500,13.389925
2008-12-01,21.23,25.180002,17.300001,24.729998,1664700,16.184397
2008-11-03,24.449997,26.300003,16.709997,21.730001,1331000,14.221067
2008-10-01,24.300001,27.790001,18.519999,24.280005,2162100,15.889902
2008-09-02,29.299997,29.740004,23.500002,24.409996,1071300,15.974975
2008-08-01,28.889996,30.08,27.690002,28.910002,686300,18.919975
2008-07-01,26.40,29.169994,24.02,29.000002,1386100,18.978876
2008-06-02,30.020004,31.060001,26.430004,26.549997,896500,17.375484
2008-05-01,28.430004,31.280003,28.430004,30.030001,865700,19.652952
2008-04-01,26.549997,28.029999,25.51,27.470001,1181800,17.977575
2008-03-03,29.880005,29.880005,24.200001,26.440001,1700200,17.303499
2008-02-01,34.619995,35.739998,29.200001,30.08,972400,19.685675
2008-01-02,36.759998,37.129997,30.760006,34.389996,645100,22.506325
2007-12-03,36.330002,38.850002,35.760006,37.020004,521300,24.227518
2007-11-01,34.610001,38.16,34.059998,36.48,987100,23.874115
2007-10-01,30.480005,35.099991,30.480005,34.730003,696500,22.72884
2007-09-04,28.739998,30.900005,27.389997,30.480005,603500,19.947454
2007-08-01,27.450005,30.450003,27.140001,28.26,870900,18.494587
2007-07-02,26.649996,27.439995,25.749998,26.790007,622700,17.532558
2007-06-01,27.489996,27.529999,25.049999,26.129997,755300,17.100618
2007-05-01,28.070002,29.000002,27.140001,27.489996,747400,17.990662
2007-04-02,26.100004,28.350002,25.920004,28.100006,637400,18.389879
2007-03-01,27.600002,27.709999,25.799999,26.129997,520900,17.100618
2007-02-01,27.970005,29.230003,27.299997,27.819994,469700,18.206627
2007-01-03,27.579996,28.150005,26.02,27.980001,752300,18.311342
2006-12-01,42.910011,43.150005,41.050003,41.34,611100,18.036476
2006-11-01,43.339993,44.579994,42.559994,43.099998,523300,18.804356
2006-10-02,42.940002,43.720001,40.549992,43.370003,643500,18.922157
2006-09-01,40.980003,44.219997,40.010002,42.940002,479000,18.73455
2006-08-01,40.850002,41.099991,37.120007,40.990002,533900,17.883772
2006-07-03,37.450012,41.00,33.959991,41.00,859400,17.888134
2006-06-01,36.920002,37.930012,34.359997,37.379993,817800,16.308741
2006-05-01,39.199993,39.499992,35.14999,36.940002,1598200,16.116774
2006-04-03,40.60001,40.860001,38.75,39.100002,454400,17.059174
2006-03-01,43.350006,44.50,39.439987,40.739994,691800,17.774696
2006-02-01,41.680004,44.860012,41.500015,43.699989,554900,19.06613
2006-01-03,41.999996,42.589989,40.699986,41.680004,552400,18.184818
2005-12-01,41.400005,44.239994,41.250004,42.220009,763900,18.42042
2005-11-01,39.100002,45.089993,39.100002,41.250004,1480800,17.997211
2005-10-03,36.550007,39.940002,34.200005,38.999992,619300,17.015539
2005-09-01,34.480003,37.759991,34.350002,36.700005,623800,16.012066
2005-08-01,34.300014,35.239986,33.029999,34.490002,659900,15.047849
2005-07-01,30.999998,35.449989,30.190008,34.289997,898500,14.960588
2005-06-01,28.600004,31.209999,27.35,31.019993,1185700,13.533897
2005-05-02,29.699993,29.890011,28.459986,28.699997,833800,12.521693
