Date,Open,High,Low,Close,Volume,Adj Close
2013-04-01,70.099998,70.540001,69.589996,69.900002,4132000,66.150421
2013-03-01,65.389999,70.209999,64.199997,70.150002,1867500,66.387009
2013-02-01,65.279999,66.949997,64.349998,65.68,1926900,62.156788
2013-01-02,68.790001,69.610001,64.949997,65.040001,2165400,61.037964
2012-12-03,66.919998,69.169998,65.50,67.580002,1588900,63.421673
2012-11-01,68.830002,70.839996,62.799999,66.699997,1901800,62.595814
2012-10-01,66.599998,71.25,66.400002,68.690002,1512500,63.918583
2012-09-04,66.889999,68.269997,65.449997,66.43,1666300,61.815567
2012-08-01,66.389999,70.199997,64.730003,66.889999,1521900,62.243614
2012-07-02,63.849998,66.800003,61.860001,66.199997,1550700,61.105774
2012-06-01,58.150002,63.799999,56.59,63.790001,1750400,58.881229
2012-05-01,63.369999,63.799999,57.610001,58.75,1663700,54.229069
2012-04-02,61.189999,65.779999,59.509998,63.279999,1762000,57.86689
2012-03-01,60.419998,62.310001,59.439999,61.080002,1684400,55.855083
2012-02-01,58.330002,60.779999,57.880001,59.810001,1828800,54.693722
2012-01-03,59.419998,61.860001,57.310001,58.049999,1971200,52.642273
2011-12-01,56.860001,59.150002,55.00,58.48,1808300,53.032215
2011-11-01,56.259998,59.830002,52.689999,57.07,2385600,51.753567
2011-10-03,51.740002,58.709999,50.130001,57.75,2642200,51.888878
2011-09-01,54.650002,55.34,49.970001,52.169998,2732700,46.875198
2011-08-01,59.619999,60.169998,49.200001,54.619999,4350000,49.076546
2011-07-01,69.589996,70.610001,59.580002,60.509998,3301800,53.853127
2011-06-01,65.00,69.900002,62.50,69.349998,2358900,61.720612
2011-05-02,63.919998,65.790001,63.380001,65.290001,2304200,58.107265
2011-04-01,62.810001,64.00,59.869999,63.610001,2081000,56.176071
2011-03-01,67.010185,68.730186,62.23,62.709999,2444200,55.381252
2011-02-01,69.770187,72.500206,65.650177,66.680191,2000600,53.204815
2011-01-03,65.150185,70.350204,64.70018,69.300194,2206500,54.906982
2010-12-01,62.700176,65.420189,62.520176,64.780182,1837400,51.325748
2010-11-01,63.36018,65.680183,60.330173,61.680172,1761600,48.869591
2010-10-01,61.250168,63.230171,59.840168,63.220177,2339400,49.705635
2010-09-01,54.900154,61.740173,54.520153,60.630165,2471600,47.669289
2010-08-02,59.480167,60.250172,53.510155,54.120152,2472300,42.550915
2010-07-01,54.330154,60.000168,53.500149,58.640163,2650100,45.712906
2010-06-01,60.170162,63.060177,54.370148,54.440151,2603800,42.438786
2010-05-03,68.220192,69.380196,58.560162,60.490177,2515100,47.155079
2010-04-01,66.050194,69.800194,64.640182,67.830185,1987800,52.464012
2010-03-01,61.250168,66.060188,61.150177,65.570175,2256000,50.715984
2010-02-01,56.880157,62.230183,56.560158,61.260174,3157000,47.382362
2010-01-04,56.100159,59.830162,55.300156,56.600159,2454400,43.472874
2009-12-01,54.910149,57.310154,53.90015,55.850163,2061500,42.896824
