Date,Open,High,Low,Close,Volume,Adj Close
2013-04-01,45.300003,45.530003,44.539997,44.969997,18352200,38.831612
2013-03-01,45.310001,48.970001,42.509995,45.489994,12783700,39.280632
2013-02-01,44.189999,47.849995,43.509998,45.59,10555900,39.366985
2013-01-02,34.980003,44.400002,34.049995,43.730003,12327100,37.59716
2012-12-03,32.329994,34.490002,30.960003,34.119999,8413000,29.334894
2012-11-01,28.709993,32.43,28.070005,32.260002,8758900,27.73575
2012-10-01,31.959995,33.440002,27.889999,29.099995,10364800,24.869791
2012-09-04,31.299995,34.360001,30.469999,31.679996,9988500,27.074745
2012-08-01,27.669994,31.480003,26.650003,31.259998,10901400,26.715799
2012-07-02,24.48,28.090004,23.469997,27.499998,10746100,23.361048
2012-06-01,20.629995,24.610001,20.000004,24.149994,10455000,20.515245
2012-05-01,24.950003,25.500002,20.989998,21.099998,8970700,17.924297
2012-04-02,25.66,26.540001,23.049999,24.700003,10183800,20.835676
2012-03-01,24.629999,28.679996,24.629999,25.77,13042200,21.738272
2012-02-01,24.519997,25.860003,23.900003,24.49,10661000,20.658527
2012-01-03,21.35,24.860001,19.120001,23.989996,13803800,20.114401
2011-12-01,22.230001,23.219995,19.819998,21.050003,8776000,17.649364
2011-11-01,23.999996,26.439999,20.17,22.269999,13706900,18.67227
2011-10-03,17.650003,26.859997,16.40,24.60,15119100,20.500956
2011-09-01,22.849995,23.849998,17.769995,17.780006,12163800,14.817362
2011-08-01,25.409998,25.549997,17.869999,22.719995,16124000,18.934212
2011-07-01,25.569996,27.099998,24.109997,25.120001,11023200,20.884232
2011-06-01,27.34,27.649996,22.959995,25.569996,11077200,21.258348
2011-05-02,28.419996,28.699995,25.210005,27.499998,11033800,22.862909
2011-04-01,30.060001,31.119999,26.650003,28.299995,12847300,23.483923
2011-03-01,28.169996,30.960003,25.600004,29.82,14068200,24.745255
2011-02-01,25.750002,30.420004,25.529999,28.179996,16343700,23.384344
2011-01-03,23.479998,25.789999,23.010002,25.360003,11011600,21.006639
2010-12-01,19.750004,23.700001,19.689999,23.120005,8432200,19.151165
2010-11-01,18.119999,20.199999,17.769995,19.480003,8312900,16.136015
2010-10-01,17.690001,18.679995,17.170002,17.950003,6776500,14.831433
2010-09-01,16.01,17.599998,15.909998,17.509995,7694900,14.467872
2010-08-02,17.249994,18.389997,15.490001,15.77,10934700,13.030176
2010-07-01,18.029995,18.200003,16.660002,16.989994,12025800,13.996562
2010-06-01,18.23,18.919998,16.240004,17.98,12945400,14.81214
2010-05-03,21.019995,21.419994,16.829998,18.679995,13625900,15.388803
2010-04-01,19.839996,21.49,18.76,20.790005,14888900,17.084518
2010-03-01,17.650003,20.999996,17.509995,19.699997,11862000,16.188787
2010-02-01,18.659996,19.309996,17.119995,17.520004,10981500,14.397344
2010-01-04,17.249994,19.220003,17.109995,18.419994,16548500,15.094881
2009-12-01,15.990002,17.160002,15.909998,16.750004,8724500,13.726351
2009-11-02,18.149996,18.320004,15.76,15.889999,12542600,13.021592
2009-10-01,19.459995,21.779997,17.910006,18.10,15446500,14.707093
2009-09-01,18.610001,21.099998,17.780006,19.390001,14159200,15.755279
2009-08-03,18.300005,19.370003,17.050001,18.740002,11240800,15.227124
2009-07-01,17.249994,18.909998,15.289995,17.999998,15420300,14.507379
2009-06-01,22.860004,23.489996,15.889999,16.890003,21201600,13.612761
2009-05-01,19.890003,23.619995,19.839996,22.370003,11004700,18.029451
2009-04-01,17.639994,21.919996,17.619995,19.839996,12348000,15.874818
2009-03-02,18.840004,20.079998,15.710004,17.899996,13829200,14.322541
2009-02-02,23.599998,25.00,18.460001,19.380001,15074400,15.506757
2009-01-02,21.690004,26.199999,21.190002,24.119997,15438400,19.177485
2008-12-01,17.57,23.489996,15.10,21.639999,12740000,17.205671
