Date,Open,High,Low,Close,Volume,Adj Close
2013-04-01,47.650002,48.480003,47.539997,48.460003,6020400,37.808567
2013-03-01,44.830002,47.790001,44.439999,47.670002,1403600,37.192204
2013-02-01,47.270004,48.219994,44.110008,44.990002,1714700,35.101265
2013-01-02,43.340004,47.639996,43.240002,47.010006,1597100,36.677277
2012-12-03,44.990002,45.339993,41.419998,42.749996,2102300,33.100132
2012-11-01,47.279995,47.499996,43.829994,44.870003,1569900,34.741592
2012-10-01,48.43,49.790005,46.23,47.299995,956500,36.367558
2012-09-04,44.519997,49.360004,44.390007,48.310001,1027600,37.144119
2012-08-01,44.239998,46.069996,41.919994,44.530006,1247400,34.237797
2012-07-02,42.580002,45.940002,42.029999,44.510002,1222800,33.969646
2012-06-01,81.939987,82.290009,39.319996,42.309998,1866800,32.290627
2012-05-01,86.049988,87.730011,81.099991,82.98999,1365100,31.668621
2012-04-02,81.360001,86.459999,79.12999,85.889992,1460800,32.775249
2012-03-01,82.669991,85.280014,80.680008,81.659988,1407900,30.935776
2012-02-01,81.619987,84.420006,80.110001,82.639999,1879900,31.307037
2012-01-03,88.01001,89.630013,82.810005,83.159996,1973700,31.504032
2011-12-01,82.780014,87.179985,80.310005,86.69001,1716500,32.613731
2011-11-01,73.800011,83.670013,73.12999,83.159996,1822600,31.285702
2011-10-03,65.889999,77.279991,62.430004,76.050003,2250200,28.399052
2011-09-01,71.140007,72.110008,63.259991,66.039993,2425000,24.661055
2011-08-01,73.600006,73.699997,58.610004,70.900009,3230300,26.47591
2011-07-01,74.080009,76.269997,71.509987,72.790009,1943600,27.181684
2011-06-01,70.829994,74.659996,68.099998,74.009987,2194400,27.427658
2011-05-02,70.109993,71.129997,66.369995,71.090004,2054100,26.34553
2011-04-01,67.350006,69.989998,63.429996,69.939987,1477800,25.919342
2011-03-01,64.850006,66.999985,61.60001,66.87999,1667300,24.597118
2011-02-01,59.170002,64.98999,58.48,64.570007,1639000,23.747553
2011-01-03,55.840008,59.500008,54.529999,58.890003,1555600,21.658562
2010-12-01,51.73999,56.089993,51.310001,55.470005,1409600,20.221348
2010-11-01,50.110004,52.429996,49.590008,51.110001,1267700,18.631926
